PCA1,PCA2,Predicted,True
1150.9517,-1636.8665,no,no
93.8957,-1465.3148,no,no
1109.5144,603.0578,no,no
-838.9793,-809.7881,no,no
-545.68146,1933.4458,no,no
516.2128,-1064.6896,no,no
-659.6556,353.99512,no,no
1687.6228,86.40396,go,no
138.81757,-887.6786,no,no
88.05244,1317.8558,no,no
-2240.7932,-851.9051,no,no
883.37054,559.5414,down,no
-2281.699,890.2832,no,no
-116.89141,-908.00586,no,no
883.0817,-882.3096,no,no
845.007,99.96646,no,no
-1708.844,-185.8013,no,no
265.03534,826.3635,no,no
470.2204,1328.6848,no,no
-2512.3528,-1542.7871,no,no
-1910.7092,1519.5098,no,no
2535.0715,-598.2142,no,no
1358.1074,106.90106,no,no
2287.8394,114.277985,no,no
2469.1877,-313.66327,no,no
-98.1209,1656.0836,no,no
-2757.3694,-1125.7173,no,no
-1545.2039,-527.1405,no,no
-900.69073,531.0756,no,no
1678.4502,711.41125,no,no
-1385.3601,-1385.3842,no,no
982.39886,-468.68536,no,no
-403.68878,-219.73734,no,no
307.7082,-667.88763,no,no
-94.3001,528.4079,no,no
827.59515,1566.1239,no,no
972.6613,1103.2483,no,no
613.41205,1147.9307,no,no
461.195,1231.5085,no,no
-2680.3708,-173.52844,no,no
-821.54865,-892.63556,no,no
-490.721,1326.2705,no,no
847.95526,228.55511,no,no
-937.03253,-716.8021,no,no
-455.04425,-934.44543,no,no
406.16815,-1409.6606,no,no
691.6523,-222.89551,no,no
-409.22882,1607.8809,no,no
999.51215,119.48645,left,left
-1248.1316,-849.2997,left,left
-409.01886,56.499485,left,left
104.07978,489.29318,left,left
481.76825,-851.3013,left,left
295.13104,-72.45327,left,left
-1171.2498,902.89136,left,left
-671.8035,-456.32904,left,left
1281.1196,99.617905,left,left
850.5339,233.07983,left,left
-299.24347,1444.5906,left,left
-3867.3616,23.558298,up,left
705.13495,1005.6679,left,left
-2382.8381,-500.9626,left,left
1546.093,-2297.1025,left,left
939.55,-373.5404,right,left
-340.86896,-1063.7896,left,left
-168.65753,614.7663,left,left
443.05292,-1232.3058,left,left
1929.1572,761.58044,left,left
-1810.6492,-1568.3085,up,left
668.42694,439.86945,left,left
-60.553032,-461.21808,left,left
35.544624,-761.01227,left,left
501.53265,504.8437,left,left
429.0158,1183.2815,left,left
462.737,91.84062,left,left
1484.7815,335.4451,left,left
-1024.637,202.23859,left,left
1649.9434,-970.7534,left,left
1679.7681,82.488815,right,left
-1428.7195,1054.7239,left,left
1160.5237,-360.54608,left,left
-929.30206,-665.2176,left,left
-192.69464,64.69054,left,left
-68.197075,-211.59155,left,left
670.89105,-736.5977,left,left
544.1823,105.651344,left,left
977.8759,36.784756,left,left
1178.3982,69.29513,left,left
-419.0384,-55.027607,left,left
-1816.822,1428.2415,left,left
-1923.1804,718.5514,left,left
-389.55353,1284.9745,left,left
-627.2576,475.91336,left,left
1837.3127,-741.8934,left,left
-445.30695,-492.30823,left,left
1546.093,-2297.1025,left,left
-542.6287,-1967.8546,left,left
155.68134,1236.4366,left,left
340.1369,1424.4048,left,left
-2416.116,-1362.8871,left,left
-1389.2141,-378.55444,left,left
-629.4124,706.3608,left,left
-1523.4319,1546.1162,left,left
-548.0164,128.57309,left,left
2786.205,561.667,left,left
189.00067,912.70746,left,left
1359.7952,110.731316,yes,left
354.42206,553.00385,left,left
-187.42316,-773.2175,left,left
-416.8045,711.7851,left,left
-1031.4128,-10.35906,left,left
-430.76593,1521.5192,left,left
3068.78,95.64736,left,left
1716.6912,-471.29077,left,left
87.38154,433.46695,left,left
-713.1458,60.981,left,left
-264.09845,1162.2196,left,left
1964.3271,-108.60876,left,left
754.15546,461.04376,left,left
-2233.993,-1497.3167,left,left
148.12079,-966.12024,left,left
641.25214,1023.8439,left,left
2395.815,5.141398,left,left
1116.2415,830.3171,left,left
672.81903,84.68366,left,left
32.61738,-477.20483,right,left
1548.3982,-850.37286,left,left
1807.3474,1768.2245,left,left
1167.2349,30.927607,right,left
-1306.3909,-1841.4613,left,left
389.9865,-1147.1561,left,left
-2424.1218,51.22684,left,left
597.1098,-553.73315,left,left
-1509.4265,1759.4985,left,left
983.0854,-1067.5083,left,left
-791.6722,-1235.6344,left,left
-245.4046,114.58488,up,left
1548.3694,864.1203,left,left
1059.7341,-1548.6273,left,left
917.0285,-748.72284,left,left
-1443.7659,220.43526,left,left
-78.67071,-1771.8678,left,left
1016.4101,383.68915,left,left
-1633.2595,662.0279,left,left
1475.4985,-862.8751,left,left
1089.5859,583.7412,left,left
1866.1311,150.57588,left,left
1240.867,1230.0876,left,left
-1998.7566,1272.6086,left,left
-305.52667,-739.1822,left,left
-817.0101,-1125.6791,left,left
-2347.2136,-541.86346,left,left
1134.4829,1357.6355,left,left
344.55487,1054.1896,left,left
595.75555,-1031.7852,left,left
1706.8943,69.66476,down,left
2082.6172,117.71535,up,left
906.0998,-524.4851,left,left
-1370.5286,1324.2312,left,left
-949.67316,-0.61347735,left,left
-347.18048,1153.3967,left,left
3670.2087,571.3856,left,left
-338.78986,-237.05988,left,left
-179.21124,977.75214,left,left
1729.0879,-20.368277,left,left
-161.06085,1093.7339,left,left
-510.24103,-2204.5583,left,left
392.61932,-1522.8137,left,left
979.87714,-1038.4219,left,left
-564.24493,487.5068,right,left
1707.2295,1636.6179,left,left
2065.6348,1032.1144,left,left
2791.805,-156.03973,yes,left
-654.73663,50.157394,left,left
3145.3726,19.948969,left,left
-2024.5784,-1651.9574,left,left
-2075.8772,-1111.1046,left,left
-1116.9436,-668.1206,left,left
265.0583,-1092.2504,left,left
1053.2852,-627.0205,left,left
1240.4763,1061.9912,left,left
-95.84112,-910.0384,left,left
943.6169,515.6006,left,left
-1406.2585,1621.2792,left,left
-522.4451,1206.566,left,left
1681.1313,-781.69946,left,left
2585.2607,805.7711,stop,left
-374.99396,923.0801,yes,left
-2263.6296,1377.751,left,left
1482.0598,-828.7347,left,left
-49.225395,769.0582,left,left
1563.0513,269.7066,left,left
188.13202,1107.8662,left,left
-1150.7693,1578.9098,left,left
-156.61554,-810.36816,left,left
1760.6526,807.4919,left,left
-621.3577,1803.0728,left,left
435.08026,-435.3285,left,left
19.233099,-379.194,left,left
-65.80987,-1232.7251,left,left
-2422.2014,-333.55063,left,left
-1578.7483,794.2444,left,left
-1397.5793,1977.4724,left,left
1114.0242,-280.98914,left,left
1646.8921,-235.32916,right,left
-1432.3069,-913.65656,left,left
712.195,-146.98627,left,left
-1510.6526,798.4439,yes,left
2787.1038,-20.14543,left,left
-402.8631,1051.7782,left,left
-724.91046,315.92206,left,left
76.71552,972.681,left,left
-698.3704,1373.3129,left,left
-1075.9446,454.32135,left,left
2070.6292,-542.0191,left,left
381.14618,-359.45346,left,left
632.9506,-136.53871,left,left
1004.9714,-181.53976,left,left
1266.4158,276.73227,left,left
1748.6426,874.5653,left,left
88.6833,81.00158,left,left
1253.0193,1274.7205,left,left
569.3381,-555.2736,left,left
-1179.4016,-817.9308,left,left
-1076.5769,-112.43856,left,left
-1575.0505,-1571.9324,left,left
-383.1546,-1657.8475,left,left
1405.5576,-1880.9773,left,left
648.8664,-367.986,left,left
901.9931,-538.6074,left,left
2832.5889,207.55208,left,left
-286.45245,-952.9098,left,left
-2261.9944,-1382.1935,left,left
-890.31964,771.6472,yes,left
-375.38654,53.478626,left,left
-428.3509,351.33783,down,left
2769.3904,-222.97595,left,left
942.29193,-260.09793,left,left
2081.3674,-970.3906,left,left
-713.4744,-1754.6085,left,left
743.4633,-662.3272,left,left
303.94794,1307.915,left,left
630.8322,606.62964,left,left
801.6523,1346.1096,left,left
-586.0994,-647.2383,left,left
1564.887,833.17554,left,left
-1249.2908,-309.0342,left,left
-1099.9524,751.0013,left,left
674.507,-229.19238,left,left
839.28656,122.378426,left,left
376.7746,90.82921,left,left
-1715.4114,-1743.41,left,left
-338.11066,1092.9208,left,left
375.48505,-1132.1656,left,left
-468.50714,-622.16046,left,left
330.8498,1210.2479,left,left
1718.907,-249.24854,left,left
2674.996,101.323395,left,left
-488.4378,1163.626,left,left
-1474.5623,1676.5228,left,left
3097.448,83.16186,right,left
777.82733,-915.63104,left,left
246.43329,414.7824,left,left
734.72845,-1132.0753,yes,left
21.29511,858.7309,left,left
961.68353,-1139.4604,left,left
-1242.7625,180.75453,left,left
1627.4985,-311.63605,left,left
-1872.0149,-1660.78,left,left
1080.4607,259.63977,left,left
925.2065,1006.2809,left,left
-95.299614,-99.71876,left,left
-1168.6052,-1168.9746,left,left
-282.35138,803.5302,left,left
-1090.9016,-635.38434,no,left
2474.89,-72.43113,left,left
-423.53058,1533.2458,left,left
-2005.1672,-112.46331,left,left
3352.72,207.95476,left,left
-571.4212,-192.39886,yes,left
-332.09113,1086.8748,left,left
-679.6922,-1127.8529,left,left
-1099.6511,1095.2511,left,left
-564.1131,1873.7783,left,left
-1244.8313,1385.659,left,left
-86.089165,-443.98724,left,left
1032.321,1135.3345,left,left
449.0451,-465.34277,left,left
-2113.2673,-1674.3624,left,left
611.0253,-245.70578,left,left
1074.4434,93.96499,yes,left
274.6618,1267.1962,left,left
272.7868,-301.937,left,left
-551.2635,1330.3728,left,left
720.4687,-1071.339,left,left
654.8891,-18.601286,left,left
139.86981,514.4416,left,left
-588.9339,61.941547,down,left
676.3488,-832.2648,left,left
2987.1824,73.54886,right,left
-1783.7058,594.6717,left,left
778.5395,134.1529,left,left
-31.836725,528.2798,left,left
2264.3718,-449.8736,left,left
-1326.26,447.73984,left,left
543.1435,185.18765,left,left
-2816.3977,-387.3646,left,left
3206.1094,369.19098,right,left
-982.3089,-1513.4666,left,left
417.75116,-733.5326,left,left
729.29974,1247.2784,left,left
-539.83575,648.6843,right,left
-1052.7146,-1158.7799,left,left
-719.4212,-1321.015,left,left
344.1579,1056.999,left,left
-802.9256,1314.5583,left,left
-292.3758,-827.1456,left,left
1197.9719,104.84038,left,left
919.299,730.3623,left,left
-423.2469,953.6433,left,left
-838.7801,-193.7312,left,left
-269.0584,988.4081,left,left
-752.28644,-958.6561,left,left
-460.8797,-1469.9153,left,left
12.507514,1034.0444,left,left
2275.6582,-797.63794,left,left
1335.2251,1043.8151,left,left
924.21454,97.93842,left,left
29.269232,1581.6104,left,left
-2523.638,187.35027,no,left
549.5795,-792.3373,left,left
-582.9422,1510.902,left,left
-158.04865,-471.5204,left,left
-429.52814,297.87082,left,left
-2943.3352,-719.30426,left,left
514.40985,1078.9252,left,left
-437.67853,-729.7822,left,left
2021.5225,-451.03894,left,left
729.9628,690.6567,left,left
1422.3928,-910.2249,left,left
-976.69415,-737.31146,left,left
-18.407038,-780.6656,left,left
1723.8313,774.85345,left,left
-139.5877,-1349.9504,left,left
393.18475,-889.2473,left,left
422.90985,-819.01544,left,left
-427.75665,615.2746,left,left
203.90448,1033.637,left,left
870.82587,-1223.1306,left,left
959.2248,207.30498,left,left
1166.1997,82.805115,go,left
601.1181,-813.7943,left,left
2106.844,-1038.2428,left,left
-75.43633,1595.3794,left,left
2281.6514,-1608.1593,left,left
73.63105,-409.38785,left,left
-498.68097,-1254.9651,left,left
-452.8841,-768.78674,left,left
246.9206,-173.41235,left,left
414.86542,-281.07504,left,left
726.16547,-979.7875,left,left
402.61395,1253.9753,left,left
1386.2815,-738.7283,left,left
-951.78644,-1455.7153,left,left
-417.3592,-1727.2288,left,left
-555.9051,1718.744,left,left
247.18378,140.35832,left,left
1289.2568,-464.48663,left,left
712.80194,-1058.3271,left,left
1297.843,1293.5833,left,left
1346.9878,72.88377,left,left
1721.9087,-605.6763,left,left
-1609.1506,-345.21167,left,left
2392.8882,-334.36142,yes,left
-711.63947,-915.40173,left,left
1666.1929,-107.33752,left,left
674.7209,-520.55664,left,left
853.268,67.268394,left,left
906.99994,872.18945,left,left
1730.5908,-428.6092,left,left
-123.33868,1251.8365,left,left
-104.830864,-1723.901,left,left
732.6413,1129.0836,left,left
1402.886,599.7242,left,left
2022.344,-822.03455,left,left
326.98505,521.7946,left,left
491.3205,376.2353,left,left
-3198.3943,-236.12964,yes,left
3700.802,-67.25068,left,left
187.04071,1600.0669,left,left
-1.4099665,1561.911,left,left
-529.38947,-258.6122,left,left
1218.9539,-1235.0055,left,left
1133.5884,-1704.1937,left,left
-1368.8494,9.588106,left,left
-2258.4275,804.9617,left,left
1416.9255,849.35333,left,left
-46.500786,133.16446,left,left
732.4318,707.1729,left,left
-241.85138,732.562,left,left
1313.3723,1356.2805,left,left
-622.8924,77.20813,left,left
1407.4504,121.63851,left,left
875.7775,632.15686,left,left
920.93524,258.10507,left,left
-861.6873,973.1924,down,left
-122.415825,1710.9312,left,left
447.18134,-62.83234,left,left
2115.9333,990.5996,left,left
283.81024,188.58243,left,left
1842.6624,537.3168,left,left
1957.179,321.9189,left,left
-526.1087,946.23926,left,left
-410.58234,143.94345,down,left
1354.9094,43.68267,left,left
262.64618,-414.62152,left,left
94.1706,1422.8301,left,left
122.56269,228.64679,left,left
99.33662,-59.550205,left,left
-1417.3005,-1693.2131,left,left
817.63275,52.981045,left,left
-162.71466,-335.5512,left,left
966.8559,770.11584,left,left
-1496.3787,-316.37946,right,left
892.3525,1057.1628,left,left
209.14618,-137.66174,left,left
1785.1003,910.7544,left,left
-397.61554,-1327.678,left,left
437.78436,330.74484,left,left
1533.8787,-331.63132,left,left
824.8757,-916.3934,left,left
-1020.3255,970.71356,left,left
1388.0408,-722.5765,left,left
-659.40656,442.0039,left,left
-636.4871,-464.9256,left,left
438.24628,297.96042,left,left
1589.1794,-328.64377,left,left
877.6584,-955.5582,left,left
939.6938,16.504747,left,left
1590.8369,-598.14667,left,left
582.24115,1795.5355,left,left
2189.1724,1341.0006,left,left
586.237,-202.78375,left,left
-440.16144,97.28672,right,left
-1350.0793,-1148.2782,left,left
-274.61407,-570.2259,right,left
870.299,439.66144,left,left
724.8652,-664.5061,left,left
2976.2324,-230.5776,left,left
203.90448,1033.637,left,left
1698.9954,69.20197,up,left
1082.4626,874.0172,left,left
1498.137,-596.7102,left,left
824.144,1618.6735,left,left
174.76727,1324.7745,left,left
751.498,-554.06476,left,left
1458.9504,1436.442,left,left
-1191.9163,-529.9174,left,left
2399.52,641.4296,left,left
-179.02814,-900.6827,left,left
34.23066,422.76358,left,left
722.7575,-743.04565,left,left
1177.885,-374.1683,left,left
1190.117,1033.1093,left,left
-798.8792,325.4533,left,left
1734.3271,-548.5313,left,left
716.11664,1258.4894,left,left
-1680.321,-547.9601,left,left
725.4123,-691.2019,left,left
1136.4736,-639.7563,left,left
-760.0721,1622.3594,left,left
-37.359184,39.6121,left,left
1699.5505,-200.74191,left,left
1913.2136,-510.98468,left,left
-953.4305,-718.36566,left,left
892.06415,642.00275,right,left
1928.4329,400.94034,left,left
52.010445,-181.41327,left,left
-204.65997,273.4103,left,left
-354.6385,513.3282,left,left
747.5483,571.1176,left,left
2003.3152,-385.692,left,left
811.487,-947.807,left,left
-52.876274,-677.89435,left,left
-318.2967,-1564.9872,left,left
1512.291,-475.82825,left,left
329.72968,738.42554,left,left
966.07806,-398.98218,left,left
345.36102,-652.2021,left,left
332.0866,852.3519,right,left
1841.0552,-929.1813,left,left
35.418648,-321.28528,left,left
589.8681,352.2049,left,left
328.60175,341.6374,left,left
-518.5057,527.06555,left,left
-354.72784,-657.6556,left,left
381.48993,1702.6013,left,left
1073.1436,-1726.8801,left,left
-392.9046,-874.422,left,left
274.28485,-1142.7311,left,left
-276.87042,-907.53174,left,left
614.18304,-1713.5408,left,left
1583.0713,4.3052773,left,left
730.0837,-115.844444,left,left
817.7509,-690.34814,left,left
618.38544,18.189363,left,left
1038.1057,-815.7061,left,left
388.29852,-102.9629,left,left
-157.43536,-531.1587,left,left
48.632515,-397.34567,left,left
-2895.2517,-649.36664,left,left
-375.08478,132.48492,left,left
1030.8765,732.13104,stop,left
590.7238,-350.42133,left,left
1003.5173,823.7186,left,left
1432.4226,11.059053,left,left
-78.40508,-505.47174,left,left
-1516.6677,-1034.556,left,left
472.92645,888.5575,left,left
1972.1904,-674.12213,left,left
18.78388,88.27162,yes,left
2470.2327,90.83038,left,left
626.7658,828.5175,right,left
1893.8269,936.4556,left,left
223.3039,1464.8073,left,left
-148.79718,-306.7673,left,left
-111.61993,-494.78613,no,left
1046.8022,-1064.4994,left,left
-1267.6643,-13.115934,left,left
-1863.2952,665.507,left,left
1644.9138,-1281.4933,left,left
-511.305,-1560.7129,left,left
-98.21514,-835.2056,left,left
160.3122,969.28467,left,left
-1233.1638,-216.96368,left,left
477.83563,-17.658667,stop,left
-1578.574,93.39528,left,left
113.94746,975.68695,left,left
-140.68927,592.6223,right,left
-156.41144,1897.9177,left,left
-385.95343,1706.0618,left,left
1814.7283,-1071.4907,left,left
732.5151,1187.2854,left,left
2290.2927,1210.0951,right,left
-2.379693,1329.2067,left,left
-295.63947,-697.19086,left,left
1747.7007,2121.7441,right,left
-72.01202,-200.76825,left,left
-247.43341,-849.35834,left,left
898.1645,205.71416,left,left
-353.18878,532.2031,left,left
672.2463,584.5219,left,left
732.60736,-886.2249,left,left
272.0163,346.73364,left,left
-235.79767,176.19913,left,left
-259.31183,-1322.8064,left,left
1560.053,639.68097,left,left
2086.4343,83.648346,left,left
73.97871,1524.5729,left,left
-4054.5784,262.86197,left,left
-1721.426,-626.52527,left,left
1215.9236,1276.2938,left,left
-317.97052,608.9004,left,left
-226.3797,-723.53796,left,left
1571.2063,1145.0814,left,left
-1070.5525,1001.16656,left,left
1214.9287,-539.5744,left,left
96.60371,-15.994543,left,left
2687.4753,1114.8987,left,left
1598.9209,1029.6616,left,left
-3292.1091,711.08026,left,left
-302.51837,-568.6655,left,left
1936.3093,-566.9587,left,left
-1009.86505,1361.1542,yes,left
-214.44366,-984.1489,left,left
-213.78546,1533.1161,left,left
275.39325,-712.2092,left,left
84.777534,-407.2688,left,left
627.16986,-783.60004,left,left
939.55634,-1431.7693,left,left
-313.53204,-532.41644,left,left
174.7873,687.2933,left,left
-134.26837,202.68611,left,left
68.587105,1359.97,left,left
-1164.4465,1244.0455,left,left
91.03632,-945.18335,left,left
2134.6665,-749.0364,left,left
-282.8631,1400.6038,left,left
851.92816,538.63354,left,left
9.753608,-961.88184,left,left
-1100.9631,510.23196,left,left
38.87226,-1773.8438,left,left
619.6796,981.21985,left,left
-777.7845,30.207026,up,left
-614.97345,335.34702,left,left
-840.56573,-59.688175,yes,left
1656.2043,-539.35767,left,left
405.7072,859.9644,left,left
-1257.405,1458.8722,left,left
1258.5469,-951.0553,left,left
-1210.9958,-171.64276,no,left
302.16132,-544.18494,left,left
262.99286,1703.2068,left,left
2482.1292,-1138.7155,left,left
-801.8035,33.86117,left,left
-349.60675,-111.384605,left,left
-421.2469,-1856.495,left,left
-1163.4553,150.78305,left,left
92.379585,-325.74924,left,left
29.75263,1455.3185,left,left
-265.64484,-205.1954,left,left
182.07928,-446.49786,left,left
393.7785,1497.0051,left,left
67.433784,56.737278,left,left
651.1689,300.99664,left,left
-1248.2136,1056.074,left,left
-217.82452,797.00275,left,left
145.65057,-663.2155,left,left
345.39618,-237.99121,left,left
-53.393364,896.4941,up,left
-126.64239,886.54596,left,left
-542.4993,-1108.2,left,left
103.51484,9.931116,left,left
-1185.7117,-1671.0583,left,left
-483.59845,1283.4507,left,left
-369.03888,1196.8092,left,left
-715.6424,-349.90646,left,left
1446.145,91.26604,stop,left
888.4816,-459.57812,left,left
-1265.011,965.30054,left,left
517.0175,-58.870716,yes,left
647.7797,-805.5132,left,left
-574.71906,-1023.72327,left,left
128.02264,482.7329,left,left
108.498726,1660.6058,left,left
-3945.6233,-234.22842,left,left
101.53486,-552.8297,left,left
-452.992,1024.9818,left,left
-627.3465,717.20544,left,left
378.42108,1021.4755,left,left
-0.46318915,-331.23038,left,left
-980.2083,-726.9422,left,left
-978.07697,-1053.4735,no,left
577.3027,419.70172,left,left
-33.393364,-390.83078,left,left
-756.5838,1804.5295,left,left
-1548.9314,-1176.6361,left,left
904.7668,1207.0647,left,left
-138.17462,-615.7314,left,left
-990.59015,608.77264,left,left
1206.9163,-605.1842,left,left
200.60419,665.7755,left,left
-856.4432,425.01987,left,left
1143.0549,-89.30349,left,left
-294.8553,-167.0965,left,left
-3630.9778,-366.84607,down,left
-147.72491,266.3887,left,left
-1236.0857,1209.0776,yes,left
-128.51105,-622.5548,left,left
-10.00567,277.84204,left,left
-85.7542,-1041.3011,left,left
-1279.1829,-31.160986,left,left
677.59515,-360.01297,left,left
-442.66144,2064.9417,left,left
717.91205,599.75006,left,left
-94.35821,-25.563223,left,left
196.43427,-639.1212,left,left
-2020.675,1194.9606,yes,left
-1218.95,-575.22327,left,left
-1527.0525,125.13082,up,left
1917.156,-238.31042,left,left
747.5881,76.169106,left,left
-788.0589,-267.58765,left,left
1038.1235,-1333.8297,left,left
892.2304,982.37067,left,left
-277.45197,-1317.2604,left,left
1225.9004,-340.56277,left,left
-333.35138,1559.2507,left,left
247.29413,-1077.3868,left,left
-745.4803,1203.797,left,left
584.52655,530.55066,left,left
-1023.4676,63.258953,left,left
-45.32061,1494.0172,left,left
-235.11993,1083.8042,left,left
-2337.2952,1630.8055,left,left
1024.4104,-1002.95886,left,left
471.79803,976.74493,left,left
-1298.5715,927.68427,left,left
-21.97149,1293.3365,left,left
1629.0334,-877.66437,right,left
900.9743,-191.54315,right,left
-1329.7327,697.9534,left,left
1534.6858,74.25916,up,left
-153.35626,598.14703,left,left
1273.957,-333.19434,left,left
928.2553,-1149.477,left,left
-436.31232,826.97784,left,left
-126.64239,886.54596,left,left
1609.8694,-1113.5629,left,left
-2680.4133,-1283.5468,left,left
1952.9268,497.69177,left,left
607.67596,754.4855,left,left
96.66718,-785.924,left,left
2562.456,1383.1642,left,left
-1164.9587,-200.18002,left,left
1210.9436,131.87994,left,left
1815.7065,82.450035,left,left
694.91815,46.82704,left,left
-14.616998,1404.2324,left,left
-659.02325,87.05234,left,left
-491.92804,1.5578026,left,left
-439.89825,-555.4457,left,left
-1308.4109,-842.66833,left,left
208.63983,447.8297,left,left
-1594.6316,-217.76056,left,left
-321.79816,2002.1687,left,left
